MillisecondssinceEpoch;Vel;Watt;Ampere;Altitudine;VelocitaGPS;Percentualedellabatteria;Voltaggiodellabatteria;Capacitadellabatteria;Temperaturadellabatteria;Chilometriresidui;Chilometraggiototale;Niente;Latitudine;Longitudine
1625070058626;24.0;469.11902;12.55;143.13109;19.075367;38.0;73.0;37.38;11130.0;38.0;47.45;27.682;40.827797;14.506304
1625070059286;19.6;-247.2316;-6.44;143.13612;21.173428;38.0;73.0;38.39;11130.0;38.0;47.45;27.688;40.827854;14.506269
1625070059647;18.8;-89.958;-2.35;143.13612;21.173428;38.0;73.0;38.28;11111.0;38.0;47.45;27.689;40.827854;14.506269
1625070060007;18.3;-75.3328;-1.97;143.167;18.481735;38.0;73.0;38.24;11130.0;38.0;47.45;27.691;40.827904;14.506239
1625070060398;18.3;-75.3328;-1.97;143.167;18.481735;38.0;73.0;38.24;11130.0;38.0;47.45;27.691;40.827904;14.506239
1625070060787;20.3;-75.3328;-1.97;143.167;18.481735;38.0;73.0;38.24;11130.0;38.0;47.45;27.695;40.827904;14.506239
1625070061385;20.3;733.44244;19.78;143.13124;16.580797;38.0;73.0;37.08;11207.0;38.0;47.45;27.695;40.82795;14.506216
1625070061720;22.0;733.44244;19.78;143.13124;16.580797;38.0;73.0;37.08;11207.0;38.0;47.45;27.701;40.82795;14.506216
1625070062198;22.0;715.0952;19.28;145.33575;17.135391;38.0;73.0;37.09;11188.0;38.0;47.45;27.701;40.82799;14.506178
1625070062557;21.0;30.601799;0.81;145.33575;17.135391;38.0;73.0;37.78;11130.0;38.0;47.45;27.704;40.82799;14.506178
1625070062916;21.7;326.859;8.67;145.49648;19.961096;38.0;73.0;37.7;11111.0;38.0;47.45;27.708;40.82804;14.506159
1625070063276;22.1;668.12463;17.97;145.49648;19.961096;38.0;73.0;37.18;11111.0;38.0;47.45;27.709;40.82804;14.506159
1625070063816;23.0;675.3947;18.19;145.49648;19.961096;38.0;73.0;37.13;11130.0;38.0;47.45;27.714;40.82804;14.506159
1625070064176;23.3;637.46545;17.15;145.49966;20.104223;38.0;73.0;37.17;11111.0;38.0;47.45;27.716;40.828087;14.50613
1625070064566;23.9;626.65155;16.85;145.49966;20.104223;38.0;73.0;37.19;11130.0;38.0;47.45;27.719;40.828087;14.50613
1625070065167;22.1;591.2669;15.89;145.53621;20.2562;38.0;73.0;37.21;11130.0;38.0;47.45;27.723;40.828136;14.506095
1625070065558;22.1;591.2669;15.89;145.53621;20.2562;38.0;73.0;37.21;11130.0;38.0;47.45;27.723;40.828136;14.506095
1625070065916;20.2;10.670799;0.28;145.55789;20.90031;38.0;73.0;38.11;11092.0;38.0;47.45;27.726;40.828182;14.506061
1625070066277;19.5;116.188194;3.06;145.55789;20.90031;38.0;73.0;37.97;11092.0;38.0;47.45;27.728;40.828182;14.506061
1625070066876;20.3;116.188194;3.06;145.55789;20.90031;38.0;73.0;37.97;11092.0;38.0;47.45;27.73;40.828182;14.506061
1625070067268;21.0;715.0803;19.29;145.57777;19.081778;38.0;73.0;37.07;11149.0;38.0;47.45;27.733;40.828224;14.506025
1625070067717;21.4;715.0803;19.29;145.57777;19.081778;38.0;73.0;37.07;11149.0;38.0;47.45;27.736;40.828224;14.506025
1625070068107;21.7;710.0568;19.17;145.59451;19.747372;38.0;73.0;37.04;11149.0;38.0;47.45;27.738;40.828266;14.505989
1625070068466;21.8;696.72797;18.8;145.59451;19.747372;38.0;73.0;37.06;11149.0;38.0;47.45;27.74;40.828266;14.505989
1625070068947;22.7;696.72797;18.8;145.62498;19.411846;38.0;73.0;37.06;11149.0;38.0;47.45;27.742;40.828304;14.505949
1625070069308;22.9;644.60077;17.37;145.62498;19.411846;38.0;73.0;37.11;11092.0;38.0;47.45;27.746;40.828304;14.505949
1625070069667;23.1;638.80804;17.2;145.62498;19.411846;38.0;73.0;37.14;11092.0;38.0;47.45;27.748;40.828304;14.505949
1625070070236;23.1;638.80804;17.2;145.6;20.514027;38.0;73.0;37.14;11092.0;38.0;47.45;27.75;40.828342;14.505908
1625070070597;23.4;618.381;16.65;145.6;20.514027;38.0;72.0;37.14;11073.0;38.0;46.8;27.754;40.828342;14.505908
1625070070956;21.4;-202.06949;-5.35;145.566;20.650099;38.0;72.0;37.77;11073.0;38.0;46.8;27.756;40.82839;14.505868
1625070071347;20.7;-230.34601;-6.03;145.566;20.650099;38.0;72.0;38.2;11073.0;38.0;46.8;27.759;40.82839;14.505868
1625070071736;19.0;-230.34601;-6.03;145.566;20.650099;38.0;72.0;38.2;11073.0;38.0;46.8;27.762;40.82839;14.505868
1625070072096;19.8;0.38079998;0.01;145.52217;20.076517;38.0;72.0;38.08;11073.0;38.0;46.8;27.764;40.82843;14.50583
1625070072459;17.0;291.1296;7.71;145.52217;20.076517;38.0;73.0;37.76;11092.0;38.0;47.45;27.766;40.82843;14.50583
1625070072937;17.0;180.31;4.75;145.52516;20.078688;38.0;73.0;37.96;11092.0;38.0;47.45;27.768;40.828472;14.505794
1625070073416;16.6;180.31;4.75;145.52516;20.078688;38.0;73.0;37.96;11092.0;38.0;47.45;27.768;40.828472;14.505794
1625070073777;15.5;-65.618004;-1.72;145.52516;20.078688;38.0;73.0;38.15;11111.0;38.0;47.45;27.77;40.828472;14.505794
1625070074137;14.9;-60.277;-1.58;145.52516;20.078688;38.0;73.0;38.15;11111.0;38.0;47.45;27.772;40.828472;14.505794
1625070074528;14.2;-56.476803;-1.48;145.52516;20.078688;38.0;73.0;38.16;11111.0;38.0;47.45;27.773;40.828472;14.505794
1625070074946;13.6;-55.332;-1.45;145.5632;16.21763;38.0;73.0;38.16;11111.0;38.0;47.45;27.775;40.828556;14.505749
1625070075517;12.9;-51.897602;-1.36;145.5632;16.21763;38.0;73.0;38.16;11130.0;38.0;47.45;27.776;40.828556;14.505749
1625070075877;12.6;-22.884;-0.6;145.5632;16.21763;38.0;73.0;38.14;11130.0;38.0;47.45;27.778;40.828556;14.505749
1625070076238;13.5;181.2;4.8;145.5632;16.21763;38.0;73.0;37.75;11130.0;38.0;47.45;27.78;40.828556;14.505749
1625070076717;12.2;181.2;4.8;145.5632;16.21763;38.0;73.0;37.75;11130.0;38.0;47.45;27.781;40.828556;14.505749
1625070077077;10.5;-56.918;-1.49;145.55342;13.16142;38.0;73.0;38.2;11130.0;38.0;47.45;27.783;40.828613;14.505692
1625070077436;10.1;-67.6317;-1.77;145.55342;13.16142;38.0;73.0;38.21;11130.0;38.0;47.45;27.784;40.828613;14.505692
1625070077921;9.3;-23.659199;-0.62;145.55342;13.16142;38.0;73.0;38.16;11130.0;38.0;47.45;27.785;40.828613;14.505692
1625070078307;8.9;-25.948801;-0.68;145.55342;13.16142;38.0;73.0;38.16;11111.0;38.0;47.45;27.786;40.828613;14.505692
1625070078667;8.3;-22.132801;-0.58;145.55342;13.16142;38.0;73.0;38.16;11130.0;38.0;47.45;27.787;40.828613;14.505692
1625070079027;8.9;-25.948801;-0.68;145.56552;9.9016285;38.0;73.0;38.16;11130.0;38.0;47.45;27.788;40.828655;14.50565
1625070079687;7.8;-31.291199;-0.82;145.56552;9.9016285;38.0;73.0;38.16;11130.0;38.0;47.45;27.79;40.828655;14.50565
1625070080047;6.4;-20.2195;-0.53;145.56552;9.9016285;38.0;73.0;38.15;11130.0;38.0;47.45;27.79;40.828655;14.50565
1625070080407;8.3;-15.268001;-0.4;145.56552;9.9016285;38.0;73.0;38.17;11130.0;38.0;47.45;27.791;40.828655;14.50565
1625070080767;9.4;-22.132801;-0.58;145.56552;9.9016285;38.0;73.0;38.16;11130.0;38.0;47.45;27.792;40.828655;14.50565
1625070081125;10.3;191.36879;5.04;145.56552;9.9016285;38.0;73.0;37.97;11130.0;38.0;47.45;27.793;40.828655;14.50565
1625070081486;11.3;479.72437;12.82;145.56552;9.9016285;38.0;73.0;37.42;11149.0;38.0;47.45;27.794;40.828655;14.50565
1625070081816;13.5;708.6412;19.07;145.56552;9.9016285;38.0;73.0;37.16;11149.0;38.0;47.45;27.795;40.828655;14.50565
1625070082386;15.8;705.0987;18.99;148.56674;6.553534;38.0;73.0;37.13;11149.0;38.0;47.45;27.797;40.828705;14.505602
1625070082778;15.8;705.0987;18.99;148.56674;6.553534;38.0;73.0;37.13;11149.0;38.0;47.45;27.797;40.828705;14.505602
1625070083135;19.0;704.33905;18.99;148.56674;6.553534;38.0;73.0;37.09;11092.0;38.0;47.45;27.801;40.828705;14.505602
1625070083497;20.0;706.37396;19.05;148.56674;6.553534;38.0;73.0;37.08;11092.0;38.0;47.45;27.803;40.828705;14.505602
1625070083886;21.4;711.36;19.2;148.56674;6.553534;38.0;72.0;37.05;11073.0;38.0;47.45;27.805;40.828705;14.505602
1625070084187;22.7;711.36;19.2;148.56674;6.553534;38.0;72.0;37.05;11073.0;38.0;46.8;27.807;40.828705;14.505602
1625070084547;23.2;656.47595;17.69;148.56674;6.553534;38.0;72.0;37.11;11073.0;38.0;46.8;27.809;40.828705;14.505602
1625070085056;23.2;630.807;16.98;148.634;14.433347;38.0;72.0;37.15;11073.0;38.0;46.8;27.809;40.828754;14.505552
1625070085417;24.7;568.8075;15.27;148.634;14.433347;38.0;72.0;37.25;11054.0;38.0;46.8;27.814;40.828754;14.505552
1625070085777;25.2;492.624;13.2;148.634;14.433347;38.0;72.0;37.32;11054.0;38.0;46.8;27.816;40.828754;14.505552
1625070086557;25.9;492.624;13.2;148.6398;20.225784;38.0;72.0;37.32;11054.0;38.0;46.8;27.823;40.8288;14.5055
1625070086946;25.9;492.624;13.2;148.63077;22.904564;38.0;72.0;37.32;11054.0;38.0;46.8;27.823;40.82886;14.505455
1625070087307;26.1;295.474;7.85;148.63077;22.904564;38.0;72.0;37.64;11054.0;38.0;46.8;27.828;40.82886;14.505455
1625070087668;26.2;245.36191;6.51;148.63077;22.904564;38.0;72.0;37.69;11054.0;38.0;46.8;27.83;40.82886;14.505455
1625070088057;25.9;245.36191;6.51;148.63083;24.397388;38.0;72.0;37.69;11054.0;38.0;46.8;27.834;40.82892;14.505411
1625070088447;25.9;245.36191;6.51;148.63083;24.397388;38.0;72.0;37.69;11054.0;38.0;46.8;27.834;40.82892;14.505411
1625070088806;26.2;263.9966;7.01;148.63083;24.397388;38.0;72.0;37.66;11073.0;38.0;46.8;27.838;40.82892;14.505411
1625070089166;25.8;260.29968;6.91;148.65208;24.742132;38.0;72.0;37.67;11073.0;38.0;46.8;27.841;40.828976;14.505361
1625070089796;26.0;260.29968;6.91;148.65208;24.742132;38.0;72.0;37.67;11073.0;38.0;46.8;27.844;40.828976;14.505361
1625070090156;26.0;252.791;6.7;148.65646;24.059723;38.0;72.0;37.73;11073.0;38.0;46.8;27.848;40.829033;14.505309
1625070090546;26.1;291.1118;7.73;148.65646;24.059723;38.0;72.0;37.66;11073.0;38.0;46.8;27.851;40.829033;14.505309
1625070090847;26.2;291.1118;7.73;148.65646;24.059723;38.0;72.0;37.66;11073.0;38.0;46.8;27.855;40.829033;14.505309
1625070091236;26.3;212.85359;5.64;148.68127;25.130936;38.0;72.0;37.74;11073.0;38.0;46.8;27.857;40.82909;14.50526
1625070091626;26.3;212.85359;5.64;148.68127;25.130936;38.0;72.0;37.74;11073.0;38.0;46.8;27.857;40.82909;14.50526
1625070091986;26.5;195.2709;5.17;148.71393;24.821362;38.0;72.0;37.77;11073.0;38.0;46.8;27.862;40.82914;14.505209
1625070092288;26.3;213.34401;5.65;148.71393;24.821362;38.0;72.0;37.76;11073.0;38.0;46.8;27.864;40.82914;14.505209
1625070092645;25.9;197.0643;5.19;148.71393;24.821362;38.0;72.0;37.97;11073.0;38.0;46.8;27.867;40.82914;14.505209
1625070093126;21.1;197.0643;5.19;148.7518;25.380676;38.0;72.0;37.97;11073.0;38.0;46.8;27.871;40.82919;14.505152
1625070093427;21.1;-272.73962;-7.11;148.7518;25.380676;38.0;72.0;38.36;11073.0;38.0;46.8;27.871;40.82919;14.505152
1625070093816;20.7;-103.248;-2.7;148.7518;25.380676;38.0;72.0;38.24;11073.0;38.0;46.8;27.873;40.82919;14.505152
1625070094177;20.3;-111.6316;-2.92;148.76031;23.577915;38.0;72.0;38.23;11073.0;38.0;46.8;27.875;40.829235;14.505094
1625070094747;19.9;-103.6033;-2.71;148.76031;23.577915;38.0;73.0;38.23;11092.0;38.0;46.8;27.88;40.829235;14.505094
1625070095316;21.1;315.8422;8.38;148.80711;20.070099;38.0;73.0;37.69;11111.0;38.0;47.45;27.883;40.829277;14.505046
1625070095707;21.1;315.8422;8.38;148.80711;20.070099;38.0;73.0;37.69;11111.0;38.0;47.45;27.883;40.829277;14.505046
1625070096067;20.6;91.5728;2.42;148.78929;19.851845;38.0;73.0;37.84;11092.0;38.0;47.45;27.886;40.829315;14.505008
1625070096426;19.7;-90.797005;-2.38;148.78929;19.851845;38.0;72.0;38.15;11073.0;38.0;47.45;27.888;40.829315;14.505008
1625070096786;19.7;109.08869;2.87;148.78929;19.851845;38.0;72.0;38.01;11054.0;38.0;46.8;27.891;40.829315;14.505008
1625070097147;21.1;486.83423;13.01;148.83644;18.573498;38.0;72.0;37.42;11054.0;38.0;46.8;27.893;40.829357;14.504972
1625070097807;19.9;486.83423;13.01;148.83644;18.573498;38.0;72.0;37.42;11054.0;38.0;46.8;27.895;40.829357;14.504972
1625070098167;19.6;160.06459;4.22;148.83699;18.444677;38.0;72.0;37.93;11054.0;38.0;46.8;27.898;40.8294;14.504939
1625070098528;19.1;240.79199;6.35;148.83699;18.444677;38.0;72.0;37.92;11073.0;38.0;46.8;27.9;40.8294;14.504939
1625070099097;18.5;240.79199;6.35;148.79639;18.135328;38.0;72.0;37.92;11073.0;38.0;46.8;27.902;40.829437;14.504905
1625070099546;17.6;240.79199;6.35;148.79639;18.135328;38.0;72.0;37.92;11073.0;38.0;46.8;27.905;40.829437;14.504905
1625070099911;17.3;-36.6336;-0.96;148.79639;18.135328;38.0;72.0;38.16;11073.0;38.0;46.8;27.906;40.829437;14.504905
1625070100596;15.3;-63.7606;-1.67;148.79639;18.135328;38.0;72.0;38.18;11073.0;38.0;46.8;27.911;40.829437;14.504905
1625070101165;15.3;-7.612;-0.2;148.79135;15.344148;38.0;72.0;38.06;11073.0;38.0;46.8;27.911;40.829502;14.504844
1625070101525;16.9;586.0925;15.65;148.79135;15.344148;38.0;73.0;37.45;11092.0;38.0;46.8;27.914;40.829502;14.504844
1625070101916;17.1;722.54974;19.46;148.79135;15.344148;38.0;73.0;37.13;11111.0;38.0;46.8;27.916;40.829502;14.504844
1625070102306;19.7;700.448;18.88;148.79135;15.344148;38.0;73.0;37.1;11111.0;38.0;47.45;27.918;40.829502;14.504844
1625070102696;19.0;300.9372;8.04;148.79135;15.344148;38.0;73.0;37.43;11092.0;38.0;47.45;27.92;40.829502;14.504844
1625070103056;19.4;-53.551796;-1.41;149.89638;15.981372;38.0;72.0;37.98;11073.0;38.0;47.45;27.922;40.829556;14.504784
1625070103416;19.7;244.10161;6.48;149.89638;15.981372;38.0;72.0;37.67;11054.0;38.0;46.8;27.924;40.829556;14.504784
1625070104106;18.9;244.10161;6.48;149.89638;15.981372;38.0;72.0;37.67;11054.0;38.0;46.8;27.926;40.829556;14.504784
1625070104436;19.3;244.10161;6.48;149.89638;15.981372;38.0;72.0;37.67;11054.0;38.0;46.8;27.93;40.829556;14.504784
1625070104797;17.6;289.8493;7.67;149.89638;15.981372;38.0;72.0;37.79;11016.0;38.0;46.8;27.932;40.829556;14.504784
1625070105157;18.3;41.094006;1.08;149.89305;16.656387;38.0;72.0;38.05;11035.0;38.0;46.8;27.934;40.829628;14.504727
1625070105517;17.9;322.81198;8.54;149.89305;16.656387;38.0;72.0;37.8;11035.0;38.0;46.8;27.936;40.829628;14.504727
1625070106087;17.7;217.8675;5.75;149.89397;16.61165;38.0;72.0;37.89;11035.0;38.0;46.8;27.938;40.829666;14.504695
1625070106476;17.7;217.8675;5.75;149.89397;16.61165;38.0;72.0;37.89;11035.0;38.0;46.8;27.938;40.829666;14.504695
1625070106836;17.0;-62.2334;-1.63;149.89397;16.61165;38.0;72.0;38.18;11035.0;38.0;46.8;27.941;40.829666;14.504695
1625070107196;16.8;-64.54111;-1.69;149.89397;16.61165;38.0;72.0;38.19;11054.0;38.0;46.8;27.943;40.829666;14.504695
1625070107497;16.8;63.1796;1.66;149.89397;16.61165;38.0;72.0;38.06;11054.0;38.0;46.8;27.945;40.829666;14.504695
1625070107887;18.8;372.528;9.95;149.94386;16.00338;38.0;72.0;37.44;11054.0;38.0;46.8;27.947;40.829742;14.504619
1625070108276;18.1;334.1329;8.87;149.94386;16.00338;38.0;72.0;37.67;11073.0;38.0;46.8;27.948;40.829742;14.504619
1625070108636;18.6;-45.624004;-1.2;149.94386;16.00338;38.0;72.0;38.02;11073.0;38.0;46.8;27.95;40.829742;14.504619
1625070108996;17.7;98.2646;2.59;149.94386;16.00338;38.0;72.0;37.94;11073.0;38.0;46.8;27.952;40.829742;14.504619
1625070109957;17.6;98.2646;2.59;149.98997;17.111742;38.0;72.0;37.94;11073.0;38.0;46.8;27.954;40.829815;14.504572
1625070110377;17.7;204.2816;5.41;149.98997;17.111742;38.0;72.0;37.76;11035.0;38.0;46.8;27.958;40.829815;14.504572
1625070110736;17.5;-31.928398;-0.84;149.98997;17.111742;38.0;72.0;38.01;11035.0;38.0;46.8;27.96;40.829815;14.504572
1625070111097;15.4;180.405;4.75;149.98997;17.111742;38.0;72.0;37.98;11054.0;38.0;46.8;27.961;40.829815;14.504572
1625070111757;14.5;-59.942604;-1.57;150.0424;15.977704;38.0;72.0;38.18;11035.0;38.0;46.8;27.965;40.829884;14.504548
1625070112147;14.5;-59.942604;-1.57;150.0424;15.977704;38.0;72.0;38.18;11035.0;38.0;46.8;27.965;40.829884;14.504548
1625070112507;15.9;445.9434;11.93;150.0424;15.977704;38.0;72.0;37.38;11054.0;38.0;46.8;27.968;40.829884;14.504548
1625070112866;16.9;714.38116;19.24;150.0424;15.977704;38.0;72.0;37.13;11073.0;38.0;46.8;27.969;40.829884;14.504548
1625070113256;18.5;708.61;19.1;150.0424;15.977704;38.0;72.0;37.1;11073.0;38.0;46.8;27.971;40.829884;14.504548
1625070113647;20.6;699.1465;18.85;150.0424;15.977704;38.0;72.0;37.09;11073.0;38.0;46.8;27.973;40.829884;14.504548
1625070114036;20.6;712.66376;19.23;150.0389;17.515324;38.0;72.0;37.06;11054.0;38.0;46.8;27.976;40.82998;14.504554
1625070114396;21.7;723.02075;19.52;150.0389;17.515324;38.0;72.0;37.04;11035.0;38.0;46.8;27.978;40.82998;14.504554
1625070114787;22.8;646.45624;17.42;150.0389;17.515324;38.0;72.0;37.11;11016.0;38.0;46.8;27.98;40.82998;14.504554
1625070115206;23.8;646.45624;17.42;150.20676;19.661726;38.0;72.0;37.11;11016.0;38.0;46.8;27.982;40.83003;14.504562
1625070115567;24.3;581.00415;15.61;150.20676;19.661726;38.0;72.0;37.22;10996.0;38.0;46.8;27.985;40.83003;14.504562
1625070115928;24.9;503.955;13.5;150.21388;23.549646;38.0;72.0;37.33;10996.0;38.0;46.8;27.987;40.83009;14.504563
1625070116287;25.0;437.6496;11.68;150.21388;23.549646;38.0;72.0;37.47;10977.0;38.0;46.8;27.99;40.83009;14.504563
1625070116678;23.1;-288.9385;-7.55;150.21388;23.549646;38.0;72.0;38.27;10958.0;38.0;46.8;27.992;40.83009;14.504563
1625070117246;19.8;-255.79451;-6.67;150.22028;23.294973;38.0;72.0;38.35;10958.0;38.0;46.8;27.994;40.830154;14.504562
1625070117727;17.9;-255.79451;-6.67;150.22028;23.294973;38.0;72.0;38.35;10958.0;38.0;46.8;27.998;40.830154;14.504562
1625070118087;16.4;-90.3408;-2.36;150.16153;19.180708;38.0;72.0;38.28;10996.0;38.0;46.8;28.0;40.83021;14.504562
1625070118447;15.9;-82.5336;-2.16;150.16153;19.180708;38.0;72.0;38.21;11035.0;38.0;46.8;28.002;40.83021;14.504562
1625070119019;15.2;-82.5336;-2.16;150.1976;16.856241;38.0;72.0;38.21;11035.0;38.0;46.8;28.003;40.830257;14.5045595
1625070119346;14.1;-84.062004;-2.2;150.1976;16.856241;38.0;72.0;38.21;11054.0;38.0;46.8;28.006;40.830257;14.5045595
1625070119796;14.1;-84.062004;-2.2;150.1976;16.856241;38.0;72.0;38.21;11054.0;38.0;46.8;28.006;40.830257;14.5045595
1625070120156;12.0;-66.4332;-1.74;150.1976;16.856241;38.0;72.0;38.18;11054.0;38.0;46.8;28.008;40.830257;14.5045595
1625070120517;10.3;-48.488598;-1.27;150.1976;16.856241;38.0;72.0;38.18;11054.0;38.0;46.8;28.009;40.830257;14.5045595
1625070120877;10.0;90.9156;2.39;150.1976;16.856241;38.0;72.0;38.04;11054.0;38.0;46.8;28.01;40.830257;14.5045595
1625070121237;12.1;328.93802;8.76;150.1584;11.902575;38.0;72.0;37.55;11054.0;38.0;46.8;28.011;40.830315;14.50457
1625070121716;13.3;328.93802;8.76;150.1584;11.902575;38.0;72.0;37.55;11054.0;38.0;46.8;28.013;40.830315;14.50457
1625070122076;16.3;706.93536;19.06;150.1584;11.902575;38.0;72.0;37.09;11054.0;38.0;46.8;28.015;40.830315;14.50457
1625070122437;17.1;716.19244;19.32;150.1584;11.902575;38.0;72.0;37.07;11054.0;38.0;46.8;28.017;40.830315;14.50457
1625070122796;17.9;705.8128;19.04;150.1584;11.902575;38.0;72.0;37.07;11035.0;38.0;46.8;28.018;40.830315;14.50457
1625070123156;19.5;703.76935;18.99;150.13167;11.45186;38.0;72.0;37.06;11016.0;38.0;46.8;28.02;40.83036;14.504556
1625070123516;20.8;709.6864;19.16;150.13167;11.45186;38.0;72.0;37.04;10996.0;38.0;46.8;28.022;40.83036;14.504556
1625070123876;22.0;720.60376;19.46;150.13167;11.45186;38.0;72.0;37.03;10996.0;38.0;46.8;28.024;40.83036;14.504556
1625070124237;22.2;438.3716;11.74;150.10493;18.134272;38.0;72.0;37.34;10977.0;38.0;46.8;28.027;40.830418;14.504534
1625070124626;21.1;-105.4262;-2.77;150.10493;18.134272;38.0;72.0;38.06;10977.0;38.0;46.8;28.029;40.830418;14.504534
1625070125017;20.5;-93.84901;-2.46;150.09917;20.145912;38.0;72.0;38.15;10958.0;38.0;46.8;28.031;40.830475;14.504529
1625070125497;19.9;-96.54479;-2.53;150.09917;20.145912;38.0;72.0;38.16;10958.0;38.0;46.8;28.033;40.830475;14.504529
1625070125916;19.0;-90.057594;-2.36;150.09277;20.053932;38.0;72.0;38.16;10958.0;38.0;46.8;28.035;40.830532;14.504535
1625070126276;18.4;-86.2642;-2.26;150.09277;20.053932;38.0;72.0;38.17;10977.0;38.0;46.8;28.037;40.830532;14.504535
1625070126637;17.6;-83.97401;-2.2;150.09277;20.053932;38.0;72.0;38.17;10996.0;38.0;46.8;28.039;40.830532;14.504535
1625070126998;16.8;-79.0119;-2.07;150.13777;14.991392;38.0;72.0;38.17;10996.0;38.0;46.8;28.041;40.83058;14.504542
1625070127776;16.3;-79.0119;-2.07;150.13777;14.991392;38.0;72.0;38.17;10996.0;38.0;46.8;28.043;40.83058;14.504542
1625070128136;15.3;-70.9962;-1.86;150.13777;14.991392;38.0;72.0;38.17;11016.0;38.0;46.8;28.046;40.83058;14.504542
1625070128498;16.1;60.8419;1.61;150.1215;15.314469;38.0;72.0;37.79;11016.0;38.0;46.8;28.048;40.830627;14.504537
1625070128886;17.0;683.1803;18.37;150.1215;15.314469;38.0;72.0;37.19;11035.0;38.0;46.8;28.049;40.830627;14.504537
1625070129246;17.7;711.57806;19.18;150.1215;15.314469;38.0;72.0;37.1;11035.0;38.0;46.8;28.051;40.830627;14.504537
1625070129607;19.5;662.01294;17.82;150.1215;15.314469;38.0;72.0;37.15;11035.0;38.0;46.8;28.053;40.830627;14.504537
1625070130086;18.9;662.01294;17.82;150.12334;15.90032;38.0;72.0;37.15;11035.0;38.0;46.8;28.055;40.830677;14.504546
1625070130477;19.4;-20.4606;-0.54;150.12334;15.90032;38.0;72.0;37.89;10977.0;38.0;46.8;28.059;40.830677;14.504546
1625070130836;19.3;306.9792;8.16;150.12334;15.90032;38.0;72.0;37.62;10977.0;38.0;46.8;28.061;40.830677;14.504546
1625070131196;18.6;-57.3649;-1.51;150.09535;16.4878;38.0;72.0;37.99;10958.0;38.0;46.8;28.062;40.830734;14.504574
1625070131588;18.6;-57.3649;-1.51;150.09535;16.4878;38.0;72.0;37.99;10958.0;38.0;46.8;28.062;40.830734;14.504574
1625070131947;18.2;-11.8172;-0.31;150.09535;16.4878;38.0;72.0;38.12;10958.0;38.0;46.8;28.065;40.830734;14.504574
1625070132308;18.3;83.98;2.21;150.09535;16.4878;38.0;72.0;38.0;10977.0;38.0;46.8;28.067;40.830734;14.504574
1625070132697;19.8;435.14276;11.61;150.09535;16.4878;38.0;72.0;37.48;10996.0;38.0;46.8;28.069;40.830734;14.504574
1625070133267;18.9;-17.0685;-0.45;150.06984;17.3413;38.0;72.0;37.93;10977.0;38.0;46.8;28.071;40.83078;14.50455
1625070133687;19.6;277.2683;7.31;150.06984;17.3413;38.0;72.0;37.93;10996.0;38.0;46.8;28.074;40.83078;14.50455
1625070134168;19.3;277.2683;7.31;149.9291;19.239777;38.0;72.0;37.93;10996.0;38.0;46.8;28.077;40.830853;14.504578
1625070134586;15.9;277.2683;7.31;149.9291;19.239777;38.0;72.0;37.93;10996.0;38.0;46.8;28.08;40.830853;14.504578
1625070135066;16.3;277.2683;7.31;150.14069;17.820988;38.0;72.0;37.93;10996.0;38.0;46.8;28.081;40.8309;14.504583
1625070135427;15.9;172.2759;4.53;150.14069;17.820988;38.0;72.0;38.03;10996.0;38.0;46.8;28.083;40.8309;14.504583
1625070135786;17.1;510.3376;13.66;150.14069;17.820988;38.0;72.0;37.36;10996.0;38.0;46.8;28.085;40.8309;14.504583
1625070136176;19.0;704.34784;18.98;150.14069;17.820988;38.0;72.0;37.11;11016.0;38.0;46.8;28.087;40.8309;14.504583
1625070136566;19.2;674.1282;18.02;150.14069;17.820988;38.0;72.0;37.41;11016.0;38.0;46.8;28.089;40.8309;14.504583
1625070136867;19.5;141.825;3.75;150.14069;17.820988;38.0;72.0;37.82;10996.0;38.0;46.8;28.091;40.8309;14.504583
1625070137226;20.8;528.0264;14.16;150.14069;17.820988;38.0;72.0;37.29;11016.0;38.0;46.8;28.093;40.8309;14.504583
1625070137586;20.7;298.875;7.97;150.14069;17.820988;38.0;72.0;37.5;10977.0;38.0;46.8;28.095;40.8309;14.504583
1625070138276;17.9;298.875;7.97;150.07137;18.519876;38.0;72.0;37.5;10977.0;38.0;46.8;28.097;40.830997;14.504591
1625070138637;18.0;65.0313;1.71;150.07137;18.519876;38.0;72.0;38.03;10958.0;38.0;46.8;28.1;40.830997;14.504591
1625070138996;19.8;411.4384;10.96;150.06883;17.794289;38.0;72.0;37.54;10977.0;38.0;46.8;28.102;40.831047;14.504594
1625070139356;18.0;-19.7132;-0.52;150.06883;17.794289;38.0;72.0;37.91;10958.0;38.0;46.8;28.104;40.831047;14.504594
1625070139718;18.0;-19.7132;-0.52;150.06883;17.794289;38.0;72.0;37.91;10958.0;38.0;46.8;28.104;40.831047;14.504594
1625070140077;20.7;665.31476;17.88;150.05537;17.751362;38.0;72.0;37.21;10996.0;38.0;46.8;28.107;40.8311;14.504602
1625070140467;21.6;374.34723;10.02;150.05537;17.751362;38.0;72.0;37.36;11016.0;38.0;46.8;28.109;40.8311;14.504602
1625070140857;19.9;-339.18878;-8.87;150.05537;17.751362;38.0;72.0;38.24;10977.0;38.0;46.8;28.111;40.8311;14.504602
1625070141216;19.4;-24.383999;-0.64;150.05414;18.336344;38.0;72.0;38.1;10958.0;38.0;46.8;28.114;40.83115;14.50461
